100000.0	0.614369414126	 27694.2127433
125892.541179	0.654303324829	 27694.9853068
158489.319246	0.726627897105	 27695.6360141
199526.231497	0.842499442627	 27696.2430826
251188.643151	1.02204638814	 27697.6397779
316227.766017	1.3128286949	 27700.0528092
398107.170553	1.84425709849	 27704.6035667
501187.233627	3.01884783215	 27709.9556691
630957.34448	5.46347431302	 27718.6789716
794328.234724	10.5213923913	 27728.8326136
1000000.0	19.357339228	 27742.1406179
1258925.41179	33.1716254315	 27761.0396816
1584893.19246	55.33893344	 27786.9321611
1995262.31497	90.905595743	 27824.886549
2511886.43151	147.644980645	 27875.1384792
3162277.66017	233.608340706	 27935.7817621
3981071.70553	364.013210185	 28019.0375898
5011872.33627	565.449590537	 28122.7520574
6309573.4448	875.148389605	 28241.68915
7943282.34724	1341.45059804	 28372.4888271
10000000.0	2037.74704357	 28456.0432689
12589254.1179	2964.71525728	 28332.0135426
15848931.9246	4136.16717913	 27877.4141425
19952623.1497	5209.46064966	 26838.8859027
25118864.3151	5738.64049661	 25491.3605556
31622776.6017	5833.2521064	 24268.9098204
39810717.0553	5916.74284806	 23513.9398219
50118723.3627	6341.29444084	 22841.4091215
63095734.448	7024.94115716	 21872.5496927
79432823.4724	7650.0407298	 20530.2417943
100000000.0	8099.83937955	 18865.2417241
